customer_id,transaction_id,age,gender,account_type,branch,account_open_date,transaction_date,balance_amount,currency,transaction_amount,transaction_type,credit_score,loan_amount,loan_status,loan_approved,occupation,annual_income,email,notes,income_flag,has_negative_income
CUST-2794,TXN665206,59.0,Female,Fixed Deposit,Phoenix,2022-08-02,2024-03-22,27673.1,GBP,869.33,Withdrawal,632.0,2137.35,Closed,Yes,Doctor,14448.05,morgan.taylor@yahoo.com,Loan disbursed to account,Normal,False
CUST-2452,TXN454683,33.0,Male,Checking,Chicago,2018-10-31,2022-10-25,27246.18,NGN,10885.32,ATM,647.0,29403.34,Active,Yes,Engineer,34159.4,chris.taylor@,Unknown,Normal,False
CUST-3190,TXN933756,37.0,Female,Savings,Phoenix,2023-01-23,2024-05-20,14523.76,USD,1230.95,Deposit,647.0,13393.79,Default,Yes,Doctor,29991.76,lee.jones@bank.org,Unknown,Normal,False
CUST-2190,TXN350843,25.0,Female,Checking,Chicago,2019-02-04,2020-01-16,5913.73,USD,9999999.0,Withdrawal,530.0,7580.255,Active,No,unknown,17511.06,lee.jackson@gmail.com,Loan disbursed to account,Normal,False
CUST-1989,TXN754358,72.0,Female,Checking,New York,2023-11-11,2024-06-14,1799.33,USD,656.49,Withdrawal,641.0,7580.255,Default,Yes,Lawyer,6180.67,sara.taylor@outlook.com,Transaction verified by branch new york,Normal,False
CUST-2518,TXN504198,54.0,Male,Fixed Deposit,New York,2022-01-31,2022-04-29,3946.11,GBP,9999999.0,ATM,646.0,3909.02,Unknown,Yes,Doctor,4768.8,john.moore@outlook.com,Unknown,Normal,False
CUST-1514,TXN752669,63.0,Male,Savings,Chicago,2024-06-15,2024-06-26,267.38,EUR,-37.22,Deposit,588.0,3165.6,Active,Unknown,Engineer,4582.91,chris.wilson@gmail.com,Transaction verified by branch CHI,Normal,False
CUST-2498,TXN783024,45.0,Male,Fixed Deposit,Chicago,2020-08-16,2022-08-13,2001.42,USD,426.57,Withdrawal,647.0,21513.4,Active,No,Accountant,6180.67,mike.taylor@bank.org,Customer flagged for review,Normal,False
CUST-1870,TXN884813,63.0,Female,Checking,Chicago,2020-01-03,2021-10-11,6515.37,NGN,469.4,Wire Transfer,663.0,2995.46,Default,No,Teacher,9536.35,john.davis@outlook.com,Auto-debit setup confirmed,Normal,False
CUST-1904,TXN228992,44.0,Female,Savings,Phoenix,2021-03-26,2024-01-16,1838.96,USD,574.72,ATM,537.0,14558.12,Unknown,No,Doctor,6180.67,sara.smith@yahoo.com,Loan disbursed to account,Normal,False
CUST-3125,TXN955272,20.0,Female,Fixed Deposit,Los Angeles,2019-02-07,2023-01-05,17203.54,EUR,4358.63,Wire Transfer,552.0,2678.81,Default,No,Accountant,25970.88,sara.miller@gmail.com,Loan disbursed to account,Normal,False
CUST-2048,TXN811098,45.0,Female,Checking,Phoenix,2022-10-23,2023-11-25,12163.76,USD,5427.0,Deposit,754.0,2718.56,Closed,Unknown,Accountant,22541.55,leebrowngmail.com,Loan disbursed to account,Normal,False
CUST-2938,TXN466112,24.0,Male,Savings,Los Angeles,2019-12-17,2020-07-11,7818.78,USD,3542.57,Deposit,625.0,2968.06,Active,No,Lawyer,10204.96,morgan.jackson@bank.org,Unknown,Normal,False
CUST-2375,TXN604403,42.0,Male,Fixed Deposit,Los Angeles,2022-05-01,2024-08-05,593.14,EUR,117.24,Deposit,647.0,537.75,Active,Yes,Engineer,6180.67,mike.anderson@bank.org,Unknown,Normal,False
CUST-1672,TXN777591,69.0,Female,Savings,Houston,2021-06-22,2022-06-05,2717.19,GBP,651.1,Deposit,719.0,4231.17,Default,Yes,Teacher,6180.67,morgan.brown@outlook.com,Loan disbursed to account,Normal,False
CUST-2729,TXN327709,28.0,Female,Current,New York,2023-05-21,2024-01-28,15818.75,EUR,618.64,Wire Transfer,656.0,6134.15,Active,Yes,Lawyer,26076.52,sara.moore@outlook.com,Auto-,Normal,False
CUST-2549,TXN985975,45.0,Male,Checking,New York,2020-04-16,2022-10-24,1342.36,EUR,192.71,Wire Transfer,571.0,40350.37,Unknown,Yes,Lawyer,4688.24,jane.miller@yahoo.com,Unknown,Normal,False
CUST-1772,TXN766543,33.0,Female,Savings,Los Angeles,2022-08-23,2023-12-03,3193.92,USD,15.56,Deposit,647.0,15762.94,Active,Yes,Accountant,12843.4,pat.miller@gmail.com,Auto-debit setup confirmed,Normal,False
CUST-1499,TXN691995,48.0,Male,Checking,New York,2023-07-14,2024-06-19,4731.87,GBP,162.21,ATM,671.0,-671.79,Active,Yes,unknown,2687.58,alex.jones@gmail.com,Auto-debit setup confirmed,Normal,False
CUST-1651,TXN849933,25.0,Male,Checking,Los Angeles,2020-05-31,2024-01-28,1328.41,EUR,-117.0,ATM,492.0,7580.255,Active,No,Accountant,6180.67,sara.miller@gmail.com,Loan disbursed to account,Normal,False
CUST-2298,TXN647536,71.0,Female,Fixed Deposit,Los Angeles,2022-03-31,2022-08-16,3882.47,USD,1397.95,Wire Transfer,628.0,8380.97,Default,Yes,Accountant,6448.96,chris.jackson@bank.org,Transaction verifie,Normal,False
CUST-1420,TXN103322,37.0,Male,Savings,Los Angeles,2022-08-01,2023-08-29,798.73,USD,-51.04,ATM,631.0,-492.95,Default,No,Doctor,3146.52,chris.miller@outlook.com,Unknown,Normal,False
CUST-1569,TXN770555,60.0,Female,Current,New York,2021-04-13,2023-05-10,8259.01,USD,1.27,Withdrawal,647.0,15777.06,Active,Yes,Teacher,9256.18,morgan.smith@outlook.com,KYC documents pending,Normal,False
CUST-1329,TXN116349,31.0,Unknown,Checking,New York,2018-03-01,2021-12-07,6269.94,USD,2455.01,Withdrawal,679.0,89627.33,Active,Yes,Doctor,4377.64,alex.brown@outlook.com,Auto-debit setup confirmed,Normal,False
CUST-2495,TXN573863,70.0,Male,Fixed Deposit,Los Angeles,2020-01-01,2021-06-19,1160.01,GBP,536.66,Wire Transfer,652.0,882.19,Unknown,Yes,Engineer,6180.67,alex.anderson@outlook.com,Loan disbursed to account,Normal,False
CUST-2461,TXN263837,28.0,Male,Checking,Chicago,2018-02-04,2023-10-04,915.29,USD,223.32,ATM,704.0,21215.83,Closed,Yes,Doctor,6180.67,jane.anderson@gmail.com,Auto-debit setup confirmed,Normal,False
CUST-2491,TXN413460,60.0,Female,Fixed Deposit,New York,2020-07-19,2021-09-07,11399.78,NGN,1552.19,Wire Transfer,628.0,11681.48,Default,Yes,Teacher,6180.67,Unknown,Loan disbursed to account,Normal,False
CUST-1179,TXN704272,49.0,Female,Current,Los Angeles,,2023-08-20,4977.26,USD,2270.85,Deposit,726.0,4550.97,Default,Yes,Engineer,2047.19,mike.miller@yahoo.com,Unknown,Normal,False
CUST-1633,TXN304144,35.0,Female,Current,Los Angeles,2020-04-20,2020-11-11,1166.17,USD,-100.59,Withdrawal,633.0,3640.81,Closed,Yes,Accountant,6180.67,mike.smith@bank.org,Customer flagged for review,Normal,False
CUST-2832,TXN467423,69.0,Male,Checking,New York,2019-08-08,2019-08-22,7615.78,GBP,671.31,Wire Transfer,758.0,761.39,Closed,Yes,Engineer,14832.39,morgan.taylor@gmail.com,Transaction verified by branch N.Y.,Normal,False
CUST-1557,TXN960251,61.0,Female,Fixed Deposit,New York,2024-06-22,2024-06-22,-1.0,EUR,419.45,ATM,630.0,7580.255,Active,Yes,Lawyer,6180.67,taylor.anderson@outlook.com,KYC documents pending,Normal,False
CUST-1390,TXN396287,46.0,Male,Current,Los Angeles,2018-12-04,2019-07-05,1837.17,GBP,861.48,Deposit,647.0,14132.47,Default,Unknown,Accountant,5403.3,pat.anderson@outlook.com,Transaction verified by branch LA,Normal,False
CUST-2749,TXN432660,64.0,Unknown,Current,Houston,2021-12-31,2024-10-03,2301.78,EUR,568.89,ATM,752.0,14335.4,Active,Unknown,Engineer,0.0,pat.anderson@bank.org,Unknown,Normal,False
CUST-1470,TXN736045,61.0,Female,Savings,New York,2022-01-03,2023-07-04,3077.79,USD,830.47,Wire Transfer,645.0,7580.255,Closed,No,Accountant,0.0,taylor.brown@outlook.com,Customer flagged for review,Normal,False
CUST-1365,TXN519487,52.0,Female,Checking,Los Angeles,2022-09-09,2024-06-21,569.61,NGN,-284.39,Wire Transfer,681.0,98027.13,Closed,Yes,Doctor,296.8,sara.brown@yahoo.com,KYC documents pending,Normal,False
CUST-3003,TXN410563,40.0,Female,Checking,Los Angeles,2019-10-13,2021-05-16,5298.52,EUR,997.48,Wire Transfer,756.0,1516.89,Default,Yes,Doctor,6180.67,taylor.taylor@bank.org,Customer flagged for review,Normal,False
CUST-1264,TXN967176,51.0,Male,Fixed Deposit,Houston,2022-12-17,2024-04-02,1374.62,USD,258.27,Wire Transfer,613.0,5247.48,Closed,Yes,Lawyer,564.27,jane.smith@outlook.com,Customer flagged for review,Normal,False
CUST-2592,TXN509821,18.0,Female,Fixed Deposit,Chicago,2021-07-15,2023-04-07,668.21,USD,464.06,ATM,614.0,3450.16,Default,Yes,Engineer,6180.67,taylor.davis@bank.org,Unknown,Normal,False
CUST-3112,TXN356566,48.0,Male,Checking,Los Angeles,2021-12-21,2022-10-20,2167.48,EUR,750.05,ATM,776.0,12088.34,Default,Yes,Doctor,2364.37,alex.moore@outlook.com,Customer flagged for review,Normal,False
CUST-1573,TXN181193,48.0,Female,Savings,Houston,2018-11-26,2021-05-26,6527.45,USD,1080.36,Wire Transfer,762.0,15528.78,Closed,Yes,Teacher,434.27,john.moore@gmail.com,Account dormant >6 months,Normal,False
CUST-1975,TXN144136,71.0,Unknown,Fixed Deposit,Chicago,2023-11-05,2024-02-27,4088.78,GBP,1664.83,Wire Transfer,562.0,10237.86,Active,Yes,Lawyer,7548.97,morgan.jones@yahoo.com,Customer flagged for review,Normal,False
CUST-1297,TXN490219,59.0,Male,Savings,New York,2022-11-12,2023-07-23,5914.31,USD,1762.28,Withdrawal,685.0,15409.24,Active,No,Doctor,17222.74,lee.jones@outlook.com,Customer flagged for review,Normal,False
CUST-1285,TXN860541,46.0,Female,Checking,New York,2022-08-27,2023-04-18,875.33,GBP,105.68,Deposit,618.0,8339.39,Default,Yes,Lawyer,7471.58,sara.wilson@bank.org,Loan disbursed to account,Normal,False
CUST-2602,TXN796796,44.0,Female,Current,Phoenix,2023-12-09,2023-10-15,10885.16,NGN,3381.03,Wire Transfer,413.0,4265.32,Unknown,No,Accountant,1062.09,chris.taylor@yahoo.com,KYC documents pending,Normal,False
CUST-1521,TXN649999,53.0,Female,Checking,Phoenix,2022-11-16,2023-10-20,868.15,EUR,363.65,Withdrawal,650.0,8028.07,Active,Yes,Accountant,6180.67,alex.smith@yahoo.com,Transaction verified by branch Phoenix,Normal,False
CUST-1356,TXN190277,47.0,Female,Checking,Chicago,2018-03-24,2020-08-30,1125.61,USD,286.71,Deposit,652.0,3751.93,Active,Yes,Accountant,2841.42,lee.miller@bank.org,Auto-debit set,Normal,False
CUST-1235,TXN538539,39.0,Male,Fixed Deposit,Chicago,2024-03-14,2024-05-19,2400.56,GBP,893.8,Wire Transfer,606.0,7841.98,Default,No,Engineer,6180.67,jane.taylor@gmail.com,Unknown,Normal,False
CUST-3009,TXN919151,70.0,Female,Savings,Los Angeles,2021-06-25,2024-05-10,1576.72,EUR,326.54,ATM,612.0,5960.75,Active,No,Accountant,6249.22,taylor.jones@yahoo.com,Transaction verified by branch los angeles,Normal,False
CUST-2757,TXN695006,53.0,Female,Savings,Los Angeles,2018-01-04,2018-09-29,87645.64,USD,38605.36,Deposit,647.0,1916.18,Default,Yes,Accountant,125071.5,lee.davis@bank.org,Loan di,Normal,False
CUST-1966,TXN666065,43.0,Female,Checking,New York,2018-02-19,2019-10-05,6254.75,USD,2016.12,ATM,581.0,2627.92,Default,No,Engineer,5318.08,taylor.moore@bank.org,Auto-debit setup confirmed,Normal,False
CUST-2746,TXN530718,50.0,Male,Savings,New York,2021-09-20,2023-05-08,1757.89,GBP,618.64,ATM,647.0,7580.255,Active,Unknown,Teacher,2008.81,sara.taylor@outlook.com,KYC documents pending,Normal,False
CUST-3097,TXN388811,49.0,Male,Fixed Deposit,Chicago,2020-03-16,2020-03-18,7191.01,USD,1769.78,Deposit,647.0,3608.46,Default,Yes,Lawyer,16179.83,morgan.jackson@yahoo.com,KYC documents pending,Normal,False
CUST-2137,TXN601786,48.0,Female,Fixed Deposit,Los Angeles,2019-04-14,2022-12-23,79034.71,USD,6980.14,Wire Transfer,779.0,11886.61,Default,Yes,Accountant,158856.55,taylor.taylor@yahoo.com,KYC documents pending,Normal,False
CUST-1149,TXN327558,73.0,Male,Savings,Houston,2019-04-26,2023-03-20,907.98,GBP,231.76,Wire Transfer,690.0,19259.41,Default,No,Engineer,6180.67,mike.smith@bank.org,Loan disbursed to account,Normal,False
CUST-2838,TXN794091,66.0,Male,Checking,Los Angeles,2022-12-20,2023-02-03,1146.8,USD,389.97,Withdrawal,626.0,7580.255,Active,Yes,Doctor,1406.86,jane.davis@bank.org,Account dormant >6 months,Normal,False
CUST-2850,TXN623767,49.0,Male,Current,Houston,2022-08-19,2024-02-19,19930.21,NGN,3380.73,Wire Transfer,640.0,4650.49,Active,Yes,Accountant,6343.71,alex.brown@bank.org,Unknown,Normal,False
CUST-1626,TXN355022,31.0,Female,Checking,Phoenix,2023-05-26,2024-04-13,177.7,USD,423.73,Withdrawal,681.0,3400.6,Closed,No,Engineer,2786.25,Unknown,Transaction verified by branch Phoenix,Normal,False
CUST-1552,TXN325561,18.0,Male,Savings,New York,2019-09-13,2021-07-30,385.77,GBP,55.05,Wire Transfer,647.0,12405.4,Active,Yes,unknown,615.01,john.taylor@yahoo.com,Unknown,Normal,False
CUST-2710,TXN614984,61.0,Female,Savings,New York,2023-11-08,2024-09-01,1640.2,NGN,-500.0,ATM,647.0,9427.7,Active,Yes,Accountant,6180.67,taylor.miller@gmail.com,Customer flagged for review,Normal,False
CUST-1782,TXN602408,38.0,Male,Savings,Los Angeles,2020-10-16,2022-04-08,506.33,USD,113.97,ATM,816.0,2937.28,Default,Yes,Doctor,6180.67,lee.anderson@gmail.com,Unknown,Normal,False
CUST-1562,TXN214140,37.0,Female,Savings,Chicago,2021-01-18,2022-10-09,57795.19,GBP,27097.24,Wire Transfer,779.0,8994.39,Closed,Yes,Accountant,25000.82,taylor.taylor@gmail.com,Unknown,Normal,False
CUST-2328,TXN156274,74.0,Male,Fixed Deposit,Chicago,2018-04-08,2020-06-05,3141.11,NGN,1176.52,ATM,759.0,9190.28,Default,Yes,Teacher,4688.24,john.jackson@bank.org,KYC documents pending,Normal,False
CUST-2035,TXN376177,48.0,Female,Checking,Houston,2024-02-29,2024-04-12,2146.73,USD,507.57,Wire Transfer,566.0,56681.04,Default,Yes,unknown,6180.67,taylor.taylor@outlook.com,Auto-debit setup confirmed,Normal,False
CUST-2569,TXN598562,53.0,Female,Current,Los Angeles,2021-02-22,2023-04-02,7611.04,EUR,2299.21,Withdrawal,754.0,7522.51,Active,No,Teacher,4954.43,mike.miller@bank.org,KYC documents pending,Normal,False
cust2301,TXN290403,30.0,Female,Savings,Chicago,2020-11-29,2021-11-12,45484.8,NGN,12071.2,Wire Transfer,772.0,7580.255,Active,Yes,Teacher,31041.49,morgan.brown@yahoo.com,KYC documents pending,Normal,False
CUST-1747,TXN977239,32.0,Female,Savings,Chicago,2019-07-28,2023-02-17,1206.85,USD,623.68,Withdrawal,687.0,3993.3,Closed,Yes,Lawyer,6180.67,morgan.moore@gmail.com,Loan disbursed to account,Normal,False
CUST-2732,TXN339766,22.0,Male,Checking,Phoenix,2019-07-04,2023-11-15,6012.13,GBP,2947.53,Wire Transfer,743.0,7580.255,Active,Yes,Teacher,6180.67,mike.davis@outlook.com,Transactio,Normal,False
CUST-2157,TXN222397,51.0,Female,Fixed Deposit,Los Angeles,2021-04-26,2023-08-29,10569.83,EUR,833.84,Deposit,686.0,1665.33,Closed,Yes,Lawyer,14795.09,lee.jackson@bank.org,Transaction verified by branch los angeles,Normal,False
CUST-1959,TXN927320,65.0,Male,Fixed Deposit,New York,2021-02-08,2023-05-26,1441.93,EUR,363.25,Wire Transfer,635.0,7580.255,Unknown,Yes,Teacher,1571.99,alex.jackson@yahoo.com,Loan disbursed to account,Normal,False
CUST-1347,TXN800423,68.0,Female,Checking,Los Angeles,2021-03-22,2023-01-17,23068.21,USD,11065.37,Wire Transfer,615.0,9157.22,Default,No,Lawyer,31686.41,chris.moore@bank.org,Transaction verified by branch Los Angeles,Normal,False
CUST-2090,TXN291837,44.0,Male,Checking,Los Angeles,2018-01-22,2018-12-15,2009.98,GBP,26.46,Deposit,590.0,15558.0,Default,Yes,Engineer,8542.99,mike.wilson@bank.org,KYC documents pending,Normal,False
CUST-2279,TXN971112,25.0,Male,Savings,Los Angeles,2024-04-19,2024-06-28,2109.32,USD,540.51,Withdrawal,645.0,7010.2,Default,Yes,Accountant,2777.76,taylor.anderson@outlook.com,Unknown,Normal,False
CUST-2101,TXN534167,18.0,Female,Savings,Los Angeles,,2024-09-03,12372.35,GBP,1082.12,ATM,638.0,5035.18,Active,No,Engineer,8501.28,mike.wilson@bank.org,Unknown,Normal,False
CUST-2788,TXN180351,72.0,Female,Fixed Deposit,Chicago,2022-12-20,2024-06-04,8295.83,NGN,2534.66,Wire Transfer,698.0,5377.46,Active,Yes,Lawyer,9591.23,Unknown,Customer flagged for review,Normal,False
CUST-3077,TXN978976,38.0,Male,Savings,Los Angeles,2021-04-06,2021-06-19,10783.12,USD,1824.34,Withdrawal,425.0,12509.75,Active,No,Doctor,10393.02,pat.jackson@gmail.com,Unknown,Normal,False
CUST-1316,TXN878920,64.0,Male,Savings,Los Angeles,2019-04-11,2023-04-29,1166.38,NGN,455.98,Deposit,689.0,10516.22,Default,Yes,Accountant,6180.67,jane.taylor@bank.org,Unknown,Normal,False
CUST-1339,TXN968386,69.0,Female,Checking,Chicago,2022-10-18,2024-05-06,70.17,EUR,491.14,ATM,538.0,1563.37,Active,No,Lawyer,5138.51,alex.davis@gmail.com,Account dormant >6 months,Normal,False
CUST-2376,TXN784026,50.0,Male,Savings,Phoenix,2019-06-14,2023-04-21,348.54,GBP,22.73,Wire Transfer,626.0,5663.26,Active,Yes,Accountant,6180.67,morgan.davis@yahoo.com,Unknown,Normal,False
CUST-1643,TXN823683,23.0,Female,Savings,Chicago,2019-06-21,2021-10-02,4755.05,NGN,1224.43,Wire Transfer,735.0,9804.88,Default,Yes,Lawyer,6498.1,chris.smith@gmail.com,Transaction verified by branch CHI,Normal,False
CUST-3140,TXN498701,43.0,Male,Savings,Los Angeles,2020-12-12,2021-02-15,14657.76,USD,5289.83,Wire Transfer,667.0,21331.33,Closed,Yes,Lawyer,8014.13,john.wilson@gmail.com,Unknown,Normal,False
CUST-1538,TXN723907,34.0,Female,Current,Los Angeles,2023-01-06,2023-02-23,507.14,EUR,416.74,Wire Transfer,647.0,16617.07,Active,Yes,Accountant,2758.22,Unknown,Loan disbursed to account,Normal,False
CUST-2368,TXN192431,39.0,Female,Checking,New York,2023-04-04,2024-05-27,752.18,EUR,153.79,Withdrawal,524.0,9352.76,Default,Yes,Doctor,4809.4,alex.davis@gmail.com,Transaction verified by branch N.Y.,Normal,False
CUST-1960,TXN578819,47.0,Female,Savings,Phoenix,2020-08-20,2023-01-21,4724.29,USD,1562.07,Wire Transfer,622.0,10703.74,Active,Yes,Teacher,2705.22,mike.anderson@,Customer flagged for review,Normal,False
CUST-2050,TXN368506,29.0,Male,Checking,New York,2021-06-02,2023-07-03,144.04,USD,315.41,Deposit,609.0,-242.66,Default,No,Teacher,380.01,jane.wilson@bank.org,Unknown,Normal,False
CUST-1426,TXN271328,34.0,Female,Savings,Los Angeles,2023-02-26,2023-09-04,16696.53,EUR,4446.54,Wire Transfer,654.0,12441.79,Active,No,Engineer,17005.87,pat.smith@outlook.com,Auto-debit setup confirmed,Normal,False
CUST-1326,TXN408287,29.0,Female,Checking,New York,2019-03-31,2024-06-04,11783.92,GBP,770.51,Wire Transfer,729.0,447.53,Active,Yes,unknown,32162.35,alex.wilson@yahoo.com,Unknown,Normal,False
CUST-2955,TXN547221,74.0,Male,Checking,New York,2024-10-03,2024-04-15,16682.85,EUR,2517.53,Withdrawal,647.0,651.42,Default,No,Accountant,17235.99,alex.jones@bank.org,Unknown,Normal,False
CUST-1653,TXN143709,48.0,Female,Checking,New York,2018-10-02,2022-06-03,8935.67,USD,1753.4,Deposit,675.0,12955.4,Default,Yes,Lawyer,1463.76,taylor.wilson@,Loan disburse,Normal,False
CUST-1161,TXN273565,58.0,Female,Checking,Los Angeles,2023-08-05,2023-08-31,10089.93,USD,-0.01,Wire Transfer,700.0,3536.9,Closed,No,Teacher,9888.14,mike.taylor@yahoo.com,Unknown,Normal,False
CUST-2830,TXN520934,44.0,Male,Savings,Los Angeles,2024-04-15,2024-06-11,31609.73,USD,11527.67,Deposit,647.0,19846.76,Active,Yes,Lawyer,55900.24,pat.anderson@bank.org,Customer flagged for review,Normal,False
cust8794,TXN430950,48.0,Female,Savings,Phoenix,2023-09-14,2023-11-20,992.88,NGN,206.14,Wire Transfer,819.0,21543.89,Active,Yes,Engineer,6180.67,jane.moore@outlook.com,Unknown,Normal,False
CUST-1255,TXN288085,50.0,Female,Savings,Los Angeles,2023-12-13,2024-01-11,3933.38,NGN,1743.7,Wire Transfer,706.0,4556.74,Active,Yes,Teacher,6186.06,john.wilson@gmail.com,Auto-debit setup confirmed,Normal,False
CUST-2905,TXN858964,47.0,Female,Savings,Houston,2024-01-03,2024-02-04,12798.95,USD,1216.1,Deposit,554.0,7580.255,Default,No,Doctor,4688.24,sara.miller@yahoo.com,Unknown,Normal,False
CUST-3004,TXN108256,48.0,Male,Current,Los Angeles,2019-05-16,2021-01-14,36893.87,USD,618.64,Deposit,544.0,10087.69,Active,No,Accountant,22291.29,pat.taylor@gmail.com,Unknown,Normal,False
CUST-2637,TXN696310,48.0,Male,Checking,Chicago,2023-01-29,2023-07-07,9313.78,NGN,4413.69,ATM,542.0,7580.255,Closed,Unknown,Lawyer,8743.0,lee.taylor@yahoo.com,Loan disbursed to account,Normal,False
CUST-2935,TXN154504,31.0,Male,Fixed Deposit,Chicago,2020-01-18,2022-10-21,796.74,NGN,222.39,Withdrawal,632.0,7580.255,Default,Unknown,Lawyer,728.05,lee.wilson@outlook.com,KYC documents pending,Normal,False
CUST-2542,TXN982850,48.0,Female,Fixed Deposit,Los Angeles,2020-09-28,2023-09-08,9447.9,USD,4314.6,Wire Transfer,649.0,12073.45,Default,Yes,Engineer,4688.24,chris.smith@,Customer flagged for review,Normal,False
CUST-2490,TXN353518,74.0,Female,Current,Chicago,2021-09-26,2023-07-16,712.0,GBP,9999999.0,Withdrawal,691.0,7580.255,Default,Unknown,Doctor,275.83,taylor.wilson@bank.org,Unknown,Normal,False
CUST-1448,TXN326632,66.0,Female,Checking,Chicago,2019-05-16,2023-11-23,1462.12,USD,618.64,Withdrawal,542.0,9194.67,Active,Yes,Lawyer,12415.39,morgan.taylor@bank.org,Unknown,Normal,False
CUST-1266,TXN654844,31.0,Male,Fixed Deposit,New York,2019-05-02,2019-12-13,1541.33,EUR,420.59,Wire Transfer,665.0,22739.18,Active,Yes,unknown,6180.67,lee.miller@yahoo.com,Unknown,Normal,False
CUST-2812,TXN781844,29.0,Male,Savings,Los Angeles,2020-12-15,2021-07-13,10375.97,USD,356.93,Wire Transfer,536.0,54808.8,Closed,No,unknown,15094.87,morgan.smith@bank.org,Account dormant >6 months,Normal,False
CUST-1635,TXN787031,23.0,Female,Checking,New York,2023-08-06,2024-04-14,10642.88,USD,1578.8,Wire Transfer,647.0,7580.255,Default,No,Doctor,20798.32,alex.smith@outlook.com,Transaction verified by branch new york,Normal,False
CUST-1304,TXN557311,44.0,Male,Checking,Chicago,2024-08-05,2024-06-21,2057.47,GBP,420.99,Withdrawal,569.0,6117.44,Active,Yes,Engineer,12081.18,alex.wilson@gmail.com,Transaction verified by branch Chicago,Normal,False
CUST-2006,TXN897694,34.0,Female,Fixed Deposit,Chicago,2021-03-30,2024-01-24,797.18,USD,264.57,ATM,639.0,18899.34,Active,Yes,Accountant,6180.67,lee.davis@bank.org,Unknown,Normal,False
CUST-2013,TXN352279,74.0,Male,Checking,Chicago,2022-11-22,2024-04-04,17329.46,USD,618.64,Deposit,622.0,13361.64,Default,No,Engineer,2559.95,alexjonesgmail.com,Customer flagged for review,Normal,False
