customer_id,transaction_id,age,gender,account_type,branch,account_open_date,transaction_date,balance_amount,currency,transaction_amount,transaction_type,credit_score,loan_amount,loan_status,loan_approved,occupation,annual_income,email,notes
CUST-1748,TXN841901,38,FEMALE,CHECKING,new york,17-Aug-2018,2020-06-30,2525.01,USD,286.79,Transfer,950,,Default,yes,Lawyer,,taylor.miller@bank.org,Loan disbursed to account
CUST-1868,TXN377393,,MALE,Savings,New York,05/03/22,08/10/2023,144.35, USD,98.38,Wire Transfer,713,7172.02,closed,NO,Engineer,-50000,john.taylor@outlook.com,
CUST-2004,TXN278927,24,MALE,CHECKING,New York,2019-04-27,10/09/2022,4848.92,usd,-6.89,Withdrawal,717,2084.91,DEFAULT,NO,Lawyer,-2720.03,sara.brown@bank.org,Transaction verified by branch New York
CUST-3114,TXN253256,46,F,FD,N.Y.,2022-12-20,12/29/2023,4840.97,EUR,186.88,Transfer,666,9827.99,Active,no,Docter,17686.17,sara.miller@bank.org,
CUST-2593,TXN520335,48,male,Savings,new york,04-28-2019,2019-06-14,8505.17,USD,2513.61,Transfer,640,8225.77,Active,YES,,-2137.7,chris.smith@yahoo.com,Auto-debit setup confirmed
CUST-3131,TXN598007,52,Male,Current,LA,31-Dec-2023,2024-05-12,3550.21,gbp,1100.35,Transfer,625,8592.19,Default,No,Doctor,-3027.13,sara.jackson@gmail.com,Auto-debit setup confirmed
CUST-1539,TXN342143,36,male,fixed deposit,New York,2021-01-28,2024-03-17,3069.98,eur,1579.3,Transfer,697,5687.12,closed,Yes,,2916.38,alex.taylor@outlook.com,
CUST-2593,TXN520335,48,male,Savings,new york,04-28-2019,2019-06-14,8505.17,USD,2513.61,Transfer,640,8225.77,Active,YES,,-2137.7,chris.smith@yahoo.com,Auto-debit setup confirmed
CUST-1431,TXN664964,,,fixed deposit,Los Angeles,06-Sep-2022,05/21/2024,3583.18,eur,752.13,Deposit,675,,,no,Engineer,1282.72,morgan.moore@,KYC documents pending
CUST--4769,TXN642976,73,FEMALE,CHECKING,N.Y.,2023-07-05,06/10/2023,2366.11,NGN,,withdrawal,0,12561.76,Active,NO,Lawyer,-2864.67,john.brown@bank.org,Loan disbursed to account
CUST-2369,TXN168512,18,,SAVINGS,Phoenix,,08/11/2023,456.32,eur,-260.51,DEPOSIT,776,4395.08,Defaulted,NO,Lawyer,6490.18,john.brown@bank.org,
CUST-1685,TXN360821,69,MALE,SAVINGS,new york,11-Apr-2023,2023-08-21,27320.75, USD,100.3,Wire Transfer,667,2704.57,ACTIVE,yes,LAWYER,33643.45,john.moore@gmail.com,
CUST-1817,TXN452797,29,FEMALE,Fixed Deposit,los angeles,05-15-2024,2024-06-19,16821.04,EUR,2562.42,Wire Transfer,625,599.96,ACTIVE,No,accountant,14850.85,john.smith@gmail.com,Transaction verified by branch los angeles
CUST-3088,TXN108367,48,female,Fixed Deposit,new york,02/08/21,02/09/2023,21104.72,NGN,,DEPOSIT,645,10735.9,closed,Yes,enginr,,morganmillergmail.com,KYC documents pending
CUST-2457,TXN742810,60,female,SAVINGS,CHI,16/03/2023,10/18/2023,2156.67,eur,-59.85,Deposit,767,4349.12,,yes,,-50000,mike.moore@yahoo.com,Account dormant >6 months
CUST-2323,TXN975508,33,,Checking,New York,10-Dec-2020,20/10/2022,84731.98,USD,14716.49,wire transfer,711,-452.24,closed,Yes,LAWYER,111912.22,sara.brown@gmail.com,
CUST-2627,TXN655562,18,Female,Checking,N.Y.,06-16-2020,2021-07-14,17500.47,eur,3938.16,DEPOSIT,,6457.89,active,YES,Lawyer,21728.52,sara.miller@yahoo.com,Account dormant >6 months
CUST-3168,TXN629728,47,Male,checking,Phoenix,11-Jun-2018,08/16/2020,4082.76,GBP,830.34,DEPOSIT,684,1377.61,active,,Teacher,9901.01,,Loan disburs
CUST-3055,TXN468471,69,Male,Savings,Los Angeles,07/01/2024,2024-01-14,21678.04,eur,10138.05,Deposit,568,,DEFAULT,NO,LAWYER,21586.31,sara.taylor@yahoo.com,Loan disbursed to account
CUST-1565,TXN444621,18,Female,Fixed Deposit,new york,12-12-2023,2023-12-17,1585.82, USD,168.9,Deposit,665,12540.75,Closed,Yes,LAWYER,2914.08,taylor.jackson@bank.org,Customer flagged for review
CUST-2225,TXN517028,72,male,Savings,Houston,2022-04-28,17/12/2022,15294.91,NGN,727.6,Deposit,492,7932.75,active,no,teachr,25638.6,jane.smith@yahoo.com,
CUST-1712,TXN205137,31,MALE,Checking,N.Y.,18-Feb-2021,2022-08-04,19842.08,NGN,-500,atm,582,,Default,,Engineer,16770.25,john.jackson@,
CUST-1262,TXN337701,32,female,Savings,N.Y.,09/12/19,04/12/2020,4070.54,USD ,2015.08,Withdrawal,547,2748.87,Closed,Yes,Teacher,9935.75,mike.miller@yahoo.com,
CUST-2395,TXN257455,19,F,Fixed Deposit,Houston,2020-04-04,2021-07-20,2075.29,usd,562.2,Deposit,690,-828.46,Defaulted,Yes,enginr,4486.83,taylor.wilson@outlook.com,Customer flagged for review
CUST-1819,TXN560148,75,female,Fixed Deposit,Los Angeles,2022-01-31,04/30/2023,744.83,USD ,-268.81,withdrawal,623,6545.57,Default,No,accountant,3575.42,morgan.moore@outlook.com,
cust2182,TXN983848,68,MALE,FD,,20/07/2018,04/11/2021,347.58,gbp,93.75,wire transfer,696,13560.05,Default,YES,Teacher,,sara.anderson@,Account dormant >6 months
CUST-2412,TXN926934,46,FEMALE,checking,New York,2025-15-40,10/02/2020,15968.0,USD ,7884.39,DEPOSIT,636,24306.15,Active,no,Teacher,18193.32,pat.davis@yahoo.com,Loan disbursed to account
CUST-2957,TXN707123,23,M,fixed deposit,Houston,01/23/24,02/07/2024,8093.5,eur,1494.25,ATM,778,2876.69,active,YES,accountant,12716.35,taylor.smith@yahoo.com,
CUST-2531,TXN214451,26,FEMALE,FD,LA,2020-11-19,10/19/2021,20951.83,usd,530.96,Transfer,506,,Default,no,Doctor,9657.26,alex.wilson@yahoo.com,Transaction verified by branch LA
CUST-1903,TXN822505,29,MALE,savings,N.Y.,01-16-2020,13/08/2022,1294.43,EUR,493.85,withdrawal,783,,closed,yes,enginr,8640.58,alex.brown@bank.org,Customer flagged for review
CUST-1530,TXN433180,60,MALE,SAVINGS,los angeles,24-Sep-2019,03/21/2023,26336.24,NGN,5193.59,withdrawal,,15096.33,Closed,,accountant,9237.37,jane.brown@yahoo.com,Account dormant >6 months
CUST-2476,TXN397242,69,female,savings,Chicago,2021-08-09,06/02/2024,1306.77,NGN,506.02,Transfer,671,16567.11,active,YES,Engineer,,jane.taylor@outlook.com,Account dormant >6 months
CUST-2810,TXN420408,,female,Current,Houston,12/22/18,02/02/2019,11199.18,gbp,5675.26,Transfer,807,11816.63,ACTIVE,Yes,teachr,13139.34,mike.anderson@yahoo.com,Account dormant >6 months
CUST-1383,TXN703587,66,MALE,Savings,new york,09-Dec-2022,27/05/2024,2177.68,gbp,-84.68,Deposit,733,,DEFAULT,YES,Lawyer,12371.48,mike.wilson@outlook.com,Account dormant >6 months
CUST-1062,TXN604740,43,M,Current,Phoenix,2023-02-07,06/11/2024,3520.59, USD,644.56,DEPOSIT,680,,DEFAULT,No,LAWYER,3638.86,jane.jackson@gmail.com,Account dormant >6 months
CUST-1425,TXN125882,58,Male,CHECKING,CHI,2021-08-30,2022-05-09,264.36,gbp,240.27,atm,591,3603.81,DEFAULT,No,Lawyer,1100.98,mike.wilson@yahoo.com,KYC documents pending
CUST-1711,TXN266793,23,FEMALE,FD,CHI,2019-08-25,2024-06-30,2689.33,eur,101.26,wire transfer,808,20158.13,ACTIVE,Yes,LAWYER,1725.68,leewilsongmail.com,Transaction verified by branch CHI
CUST-2929,TXN969790,33,Male,CHECKING,los angeles,12-03-2018,2019-11-17,117.37, USD,-30.48,Wire Transfer,728,5503.12,Closed,Yes,Accountant,8740.49,jane.davis@gmail.com,Account dormant >6 months
CUST-1775,TXN913641,65,M,CHECKING,los angeles,2018-04-03,08/02/2021,17245.35,NGN,3053.38,atm,656,14101.8,DEFAULT,Yes,LAWYER,17979.86,alex.moore@bank.org,Account dormant >6 months
CUST-1202,TXN275018,24,FEMALE,Savings,LA,07/12/2018,21/10/2019,2240.58,gbp,118.89,Transfer,539,20458.99,closed,NO,LAWYER,10893.59,taylor.moore@outlook.com,
CUST-3124,TXN234067,,male,CHECKING,Los Angeles,2022-01-22,2024-04-26,1505.66,NGN,297.06,atm,823,23263.03,Defaulted,Yes,Lawyer,6831.01,alex.davis@gmail.com,KYC documents pending
CUST-2623,TXN775685,,F,checking,Houston,03/25/18,04/02/2023,10402.16,gbp,5227.89,atm,656,2191.24,,NO,Accountant,13091.94,,Transaction verified by branch Houston
CUST-3069,TXN384252,73,female,FD,Houston,N/A,11/06/2024,678.81,eur,213.51,Transfer,pending,5537.54,Closed,YES,LAWYER,-981.58,mike.jackson@bank.org,Account dormant >6 months
CUST-1170,TXN439307,27,M,FD,new york,11-Mar-2022,2023-02-18,4296.39,NGN,1011.67,ATM,609,5059.19,closed,No,Accountant,9378.33,taylor.smith@yahoo.com,Customer flagged for review
CUST-1566,TXN142276,44,Female,Savings,Chicago,19/02/2024,2024-05-22,19028.12, USD,1558.47,withdrawal,704,26702.37,Closed,yes,Docter,,lee.miller@gmail.com,Account dormant >6 months
CUST-1146,TXN700521,28,FEMALE,SAVINGS,CHI,22-Sep-2023,11/05/2024,15266.65,USD ,4345.69,withdrawal,563,3962.76,Active,NO,Doctor,12649.09,pat.miller@bank.org,Auto-debit setup confirmed
CUST-1497,TXN785397,50,male,CHECKING,Phoenix,07/31/19,11/23/2021,471.39,GBP,199.25,withdrawal,612,,Default,yes,Doctor,13391.6,mike.miller@bank.org,Auto-debit setup confirmed
CUST-1925,TXN917449,25,FEMALE,Savings,,16/08/2018,06/11/2024,383.64,EUR,294.86,withdrawal,433,4316.13,Active,No,LAWYER,-1984.74,sara.smith@outlook.com,Auto-debit setup confirmed
CUST-2174,TXN803745,55,FEMALE,Fixed Deposit,LA,01/22/22,01/12/2024,5426.1,NGN,1846.98,DEPOSIT,690,10839.64,Closed,yes,Lawyer,2294.53,alex.miller@outlook.com,Auto-debit setup confirmed
CUST-1983,TXN516471,27,M,checking,los angeles,06-24-2019,13/05/2021,7393.89, USD,706.13,wire transfer,615,,Defaulted,,enginr,7415.63,,
CUST-1884,TXN555194,64,Male,Savings,Chicago,19/07/2023,08/17/2023,3140.29,eur,778.23,Deposit,702,,closed,YES,enginr,326.36,pat.brown@outlook.com,Loan disbursed to account
CUST-2672,TXN400496,38,M,fixed deposit,LA,18-Apr-2018,06/13/2023,267.9,USD ,195.87,Withdrawal,,3451.63,Closed,No,Doctor,5273.79,alex.brown@yahoo.com,
CUST-1801,TXN959214,38,Male,CHECKING,New York,07/04/18,2022-11-17,89964.88,NGN,10617.99,DEPOSIT,689,,Closed,Yes,Doctbr,92141.77,pat.smith@gmail.com,
cust9410,TXN528657,70,Male,Checking,Houston,17/08/2023,09/09/2023,4848.96,usd,970.64,Transfer,581,6163.33,Closed,NO,Accountant,-369.6,john.davis@outlook.com,Account dormant >6 months
CUST-3120,TXN568422,21,M,Fixed Deposit,Phoenix,2021-07-07,15/06/2024,5312.51,EUR,2211.05,Transfer,,9951.58,DEFAULT,NO,Doctor,9660.92,janedavisgmail.com,
CUST-2952,TXN479659,41,M,checking,LA,05-25-2020,10/25/2020,2895.82,USD ,1286.73,Transfer,743,39673.83,Closed,Yes,Doctor,558.73,lee.anderson@gmail.com,Transaction verified by branch LA
CUST-1916,TXN462084,29,F,FD,LA,2023-08-19,02/16/2024,1197.1,gbp,382.63,ATM,674,,Defaulted,no,accountant,10946.07,chris.jackson@bank.org,Customer flagged for review
CUST-3108,TXN664881,48,FEMALE,Current,CHI,14-Feb-2020,02/22/2023,1500.38, USD,250.95,ATM,711,,active,YES,Docteg,,jane.wilson@bank.org,KYC documents pending
CUST-2993,TXN462524,50,F,Current,Houston,01-30-2020,2020-06-23,29914.4,eur,1288.49,ATM,,5124.44,,no,LAWYER,64738.58,morgan.moore@gmail.com,
CUST-2633,TXN772958,27,FEMALE,Savings,Phoenix,04/27/21,04/08/2021,2732.72,USD ,174.75,DEPOSIT,,47330.67,DEFAULT,YES,Docter,,taylor.jones@gmail.com,
CUST-2277,TXN160018,48,Male,Checking,CHI,2023-08-14,15/03/2024,6863.08,eur,2217.74,Wire Transfer,615,,Active,,LAWyER,6425.4,john.smith@gmail.com,
CUST-2510,TXN220612,19,male,fixed deposit,N.Y.,12/03/22,01/04/2024,49345.99,gbp,19082.6,ATM,845,12545.62,active,yes,LAWYER,26867.27,morgan.anderson@gmail.com,Auto-debit setup confirmed
CUST-3076,TXN817130,71,MALE,fixed deposit,New York,16/12/2018,2023-12-31,1833.05,NGN,272.1,DEPOSIT,751,,active,Yes,Docter,294.71,sara.brown@outlook.com,KYC documents pending
CUST-1172,TXN838726,59,MALE,Checking,new york,18-Feb-2020,03/06/2024,27256.15,EUR,1725.1,atm,637,7950.45,DEFAULT,Yes,Doctor,24985.62,alex.jones@outlook.com,Account dormant >6 months
CUST-2118,TXN775401,35,M,fixed deposit,Houston,2023-02-24,10/06/2024,3375.33, USD,1091.19,DEPOSIT,789,22926.8,Closed,,Lawyer,-733.72,taylor.miller@yahoo.com,
CUST-1574,TXN440839,56,F,savings,los angeles,12-23-2018,2019-08-21,14442.37,USD,5410.93,Deposit,619,10406.65,Default,YES,Lawyer,,john.anderson@gmail.com,
CUST-2199,TXN731148,41,Male,CHECKING,Houston,03-01-2021,2022-04-22,1412.42,EUR,224.37,Transfer,585,5726.23,DEFAULT,yes,enginr,6094.94,chris.jackson@yahoo.com,
CUST-2728,TXN981003,75,MALE,SAVINGS,,11-22-2018,2022-10-23,1438.68,eur,35.59,atm,559,11953.97,Default,NO,LAWYER,-4078.52,alex.brown@outlook.com,Auto-debit setup confirmed
CUST-1458,TXN717604,29,F,Current,Chicago,25-Oct-2021,09/28/2023,2314.08,gbp,299.79,DEPOSIT,742,3205.58,Active,yes,Engineer,4390.61,jane.taylor@bank.org,
CUST-2377,TXN774420,,MALE,savings,Houston,2022-05-22,2022-12-22,574.95,GBP,742.03,atm,799,2534.96,ACTIVE,yes,,8485.63,taylor.jackson@outlook.com,Transaction verified by branch Houston
CUST--2166,TXN688098,45,male,Savings,los angeles,30-Oct-2021,09/22/2022,447.64,USD ,-500,ATM,688,1153.58,,Yes,Engineer,-10020.95,taylor.smith@yahoo.com,
CUST-2662,TXN745958,63,male,savings,los angeles,2021-12-23,01/26/2023,349.55, USD,326.9,withdrawal,703,7877.63,active,no,Doctor,7492.94,taylor.taylor@outlook.com,KYC documents pending
CUST-3174,TXN879181,58,Male,Fixed Deposit,N.Y.,09-13-2023,12/22/2023,591.42,EUR,267.55,Withdrawal,566,51465.3,active,No,teachr,-5861.91,sara.miller@bank.org,Loan disbursed to account
CUST-2914,TXN610213,38,female,fixed deposit,N.Y.,2025-15-40,2023-09-13,145.32,NGN,-146.65,Transfer,,13190.05,active,no,accountant,4092.67,morgan.anderson@bank.org,Loan disbursed to account
CUST-2547,TXN193336,52,MALE,Current,New York,19/04/2020,01/27/2024,260.28,USD ,11.56,ATM,652,25270.2,Active,no,Teacher,2425.58,john.moore@gmail.com,KYC documents pending
CUST-2517,TXN877025,70,male,CHECKING,los angeles,12/11/20,2023-07-01,6812.58,NGN,927.06,Withdrawal,950,5997.96,active,Yes,Engineer,-1532.61,lee.smith@gmail.com,Account dormant >6 months
CUST-2515,TXN359304,21,FEMALE,Current,los angeles,2018-07-04,05/04/2022,15401.15, USD,5878.41,Wire Transfer,607,2159.54,Defaulted,no,teachr,16377.78,pat.davis@yahoo.com,Loan disbursed to account
CUST-1288,TXN970055,62,MALE,Current,Los Angeles,2024-06-03,06/11/2024,2583.9,gbp,89.77,ATM,-100,14881.83,Defaulted,NO,teachr,5285.44,john.brown@bank.org,Customer flagged for review
CUST-2980,TXN877128,34,male,CHECKING,New York,29/09/2023,02/25/2024,61103.93,gbp,6583.85,Transfer,671,1766.63,DEFAULT,no,Engineer,,taylor.smith@outlook.com,Account dormant >6 months
CUST-3165,TXN727475,51,M,Fixed Deposit,N.Y.,05/20/18,31/12/2018,6352.14,eur,2759.27,withdrawal,491,4938.34,Default,no,Teacher,6019.55,alex.jackson@yahoo.com,
CUST-2632,TXN436258,0,F,savings,Los Angeles,2020-03-30,16/06/2022,5954.53,EUR,51.09,ATM,613,10872.04,Closed,no,enginr,319.61,john.smith@outlook.com,Loan disbursed to account
CUST-1443,TXN709644,62,Male,FD,Los Angeles,06/05/22,21/10/2022,665.84, USD,166.37,Deposit,717,13998.89,closed,yes,,-46.46,sara.jones@gmail.com,Customer flagged for review
CUST-1006,TXN196781,71,Male,savings,Phoenix,12/15/22,24/12/2022,477.58,NGN,241.86,Transfer,,2146.97,Active,Yes,enginr,1631.49,,Account dormant >6 months
CUST-1859,TXN374507,22,FEMALE,SAVINGS,Chicago,02/27/21,03/11/2023,4434.47,NGN,908.06,ATM,637,,,Yes,uocter,7294.83,lee.jackson@bank.org,Auto-debit setup confirmed
CUST-3154,TXN179229,22,Male,Fixed Deposit,CHI,29/11/2020,11/08/2023,771.72,usd,-25.62,ATM,509,5188.52,Closed,No,Docter,,john.jones@outlook.com,KYC documents pending
CUST-2618,TXN612566,24,F,SAVINGS,Phoenix,11-16-2020,01/10/2022,9379.86,USD ,2815.07,Transfer,612,2239.79,Defaulted,no,Doctor,,mike.jones@gmail.com,Customer flagged for review
CUST-1315,TXN498757,69,MALE,SAVINGS,New York,04-Apr-2018,25/03/2020,11220.41,EUR,1882.92,wire transfer,523,,Defaulted,No,Docter,28684.91,taylor.moore@yahoo.com,Auto-debit setup confirmed
CUST-1209,TXN861594,36,M,checking,New York,06-27-2020,08/10/2020,7768.94, USD,1917.79,Withdrawal,644,2413.86,active,YES,Lawyer,1355.06,taylor.jones@bank.org,Transaction verified by branch New York
CUST-2301,TXN714196,34,female,Savings,CHI,09-07-2022,2023-10-13,2491.33,USD,267.47,ATM,715,9743.05,Defaulted,YES,Doctor,-218.69,taylor.jackson@gmail.com,Customer flagged for review
CUST-2916,TXN122983,68,male,Checking,LA,31/02/2020,04/07/2021,3289.88,NGN,239.1,withdrawal,656,13155.45,Active,YES,,5693.96,alex.moore@outlook.com,KYC documents pending
CUST-2297,TXN975205,59,Female,FD,Los Angeles,25-Mar-2023,2023-08-08,4139.98,USD ,1801.36,Withdrawal,455,16061.22,Closed,NO,Lawyer,2518.36,john.jackson@gmail.com,Transaction verified by branch Los Angeles
CUST-3126,TXN298148,,M,fixed deposit,,04-10-2018,16/08/2023,1311.87,eur,-136.51,Wire Transfer,615,6383.01,ACTIVE,,Docter,,leemooregmail.com,KYC documents pending
CUST-2950,TXN787538,48,Female,fixed deposit,LA,30-Mar-2023,08/13/2023,2125.95,eur,866.86,Transfer,595,4384.61,Default,NO,,8607.98,mike.taylor@,Loan disbursed to account
CUST-2151,TXN509150,75,F,SAVINGS,LA,2019-02-12,2020-09-10,3351.54,NGN,150.72,Deposit,666,2892.94,Active,Yes,Accountant,2554.48,leetaylorgmail.com,Auto-debit setup confirmed
CUST-1330,TXN681208,37,FEMALE,Current,LA,27-Nov-2023,04/03/2024,4030.51,USD ,1171.85,ATM,-100,24477.9,ACTIVE,no,LAWYER,12934.87,john.taylor@bank.org,Customer flagged for review
CUST-1706,TXN247706,71,Male,SAVINGS,Phoenix,11-17-2021,2023-03-06,3387.39,USD,-382.12,withdrawal,635,1586.88,Closed,NO,Teacher,9928.24,jane.wilson@bank.org,
CUST-1606,TXN351734,70,FEMALE,fixed deposit,Chicago,05-Dec-2022,17/05/2023,1248.78,eur,88.97,Transfer,-100,13355.52,active,no,Lawyer,3989.27,taylor.smith@outlook.com,Account dormant >6 months
CUST-1515,TXN581416,29,FEMALE,Checking,N.Y.,29-Mar-2020,2020-04-26,2228.89,gbp,673.61,atm,489,15297.09,Closed,NO,Accountant,-4768.65,alex.brown@yahoo.com,Auto-debit setup confirmed
CUST-3117,TXN768296,59,Female,FD,new york,02-Feb-2018,2024-05-17,5234.57,gbp,955.33,wire transfer,555,20615.75,active,NO,Lawyer,11675.75,taylor.anderson@outlook.com,Customer flagged for review
CUST-2968,TXN701174,60,FEMALE,checking,Chicago,01/20/22,21/08/2023,271.39,USD ,347.13,Withdrawal,814,37903.8,Default,Yes,Doctor,-1289.44,morgan.smith@bank.org,Loan disbursed to account
CUST-1908,TXN347864,69,Male,FD,new york,08/06/22,2023-09-02,1799.78,gbp,481.02,wire transfer,1200,,ACTIVE,Yes,Accountant,-4957.15,taylor.davis@yahoo.com,Account dormant >6 months
CUST-3191,TXN224624,,male,Savings,New York,10-19-2020,16/01/2021,317.42,NGN,60.0,wire transfer,,,closed,No,enginr,,mike.davis@bank.org,
CUST-1981,TXN408514,27,male,fixed deposit,Houston,04-Apr-2020,2023-10-30,5145.9,gbp,1127.29,Deposit,529,25832.3,active,Yes,Lawyer,9397.11,sara.anderson@yahoo.com,Account dormant >6 months
CUST-2467,TXN448766,18,Female,Checking,new york,2024-06-06,2024-06-29,5290.4,NGN,-27.79,Withdrawal,618,7773.91,Closed,yes,,2332.36,sara.moore@gmail.com,Auto-debit setup confirmed
CUST-1900,TXN969750,65,Male,checking,N.Y.,10/06/20,08/09/2023,6663.74,usd,2086.34,Wire Transfer,637,9349.23,Closed,yes,,7318.36,chris.jones@bank.org,Transaction verified by branch N.Y.
CUST-1475,TXN518002,23,MALE,FD,New York,09-Feb-2022,08/10/2023,2127.53,usd,625.5,DEPOSIT,663,12606.16,closed,yes,LAWYER,-3364.78,sara.smith@,Account dormant >6 months
CUST-1296,TXN790130,,male,Fixed Deposit,Chicago,07/05/21,06/26/2023,456.09,GBP,,Deposit,643,24767.7,active,YES,Doctor,1977.08,alex.moore@yahoo.com,KYC documents pending
CUST-3177,TXN332561,30,F,CHECKING,los angeles,11-Sep-2023,2024-01-10,74.65,gbp,-172.63,DEPOSIT,640,,ACTIVE,yes,Lawyer,,sara.anderson@bank.org,Account dormant >6 months
CUST-1164,TXN921021,34,M,checking,Los Angeles,2018-05-01,05/19/2021,10281.74,usd,,Transfer,754,8275.08,active,Yes,teachr,,pat.wilson@outlook.com,Customer flagged for review
cust8939,TXN410186,23,M,savings,New York,09/21/21,03/03/2022,12263.81,USD ,250.88,Transfer,621,69445.45,Defaulted,Yes,LAWYER,23138.55,chris.anderson@,Customer flagged for review
CUST-3199,TXN807732,32,FEMALE,Savings,Los Angeles,08/03/2021,01/09/2023,4617.46,NGN,480.4,Wire Transfer,689,8562.7,Default,yes,LAWYER,4781.55,mike.brown@yahoo.com,Auto-debit setup confirmed
CUST-2690,TXN566415,44,FEMALE,savings,LA,03-25-2019,02/11/2021,1021.37,GBP,269.61,Transfer,626,2355.0,Active,NO,enginr,-69.95,mike.davis@gmail.com,Loan disbursed to account
CUST-1947,TXN369868,200,FEMALE,savings,Chicago,16-Aug-2018,2023-07-04,30889.88,EUR,4911.76,Transfer,780,5582.12,ACTIVE,Yes,LAWYER,43002.28,jane.wilson@outlook.com,Auto-debit setup confirmed
CUST-1479,TXN976903,58,male,FD,New York,10/17/18,2021-09-16,177.19,NGN,-68.79,Wire Transfer,657,9507.69,closed,Yes,,-4942.66,mike.wilson@bank.org,Customer flagged for review
CUST-2540,TXN577226,24,MALE,savings,N.Y.,2023-07-05,08/23/2023,363.74, USD,568.54,DEPOSIT,648,7646.85,Defaulted,yes,Accountant,3072.39,sara.brown@bank.org,
CUST-2071,TXN282068,60,F,FD,new york,05-12-2024,05/15/2024,7250.28,NGN,2450.31,withdrawal,678,8789.2,Default,,Teacher,12583.22,pat.brown@bank.org,Transaction verified by branch new york
CUST-2472,TXN146570,51,F,SAVINGS,CHI,05-25-2022,12/12/2022,10401.83,GBP,3033.9,ATM,719,540.48,ACTIVE,YES,Engineer,14354.61,morgan.moore@outlook.com,Customer flagged for review
CUST-2430,TXN467054,21,Female,Savings,N.Y.,12-Mar-2024,05/08/2024,9999999,usd,1197371.01,withdrawal,697,,closed,yes,enginr,9999999999,mike.taylor@yahoo.com,KYC documents pending
CUST-1238,TXN122525,,F,FD,new york,2021-11-05,09/17/2023,360.95, USD,-98.17,withdrawal,561,46736.02,Active,No,Teacher,5301.7,mike.brown@outlook.com,
cust2845,TXN329502,33,female,Fixed Deposit,N.Y.,13-Nov-2021,2022-06-24,613.68, USD,,Transfer,726,44829.13,Closed,Yes,Lawyer,219.15,lee.taylor@yahoo.com,Auto-debit setup confirmed
CUST-1583,TXN456705,53,Female,Fixed Deposit,CHI,02-13-2020,21/02/2021,117.92,EUR,246.34,withdrawal,611,3419.41,active,yes,Engineer,3576.89,mike.moore@bank.org,
CUST-1335,TXN748522,72,Female,Current,Los Angeles,06/05/19,2020-02-01,23471.92, USD,2781.23,withdrawal,660,6815.32,active,NO,ascountant,,chris.moore@gmail.com,Account dormant >6 months
CUST-2646,TXN358497,44,male,Checking,Chicago,21-Feb-2022,09/26/2023,9229.19,NGN,743.93,DEPOSIT,596,-382.46,DEFAULT,yes,Docter,-50000,chris.anderson@gmail.com,Transaction verified by branch Chicago
CUST-1886,TXN190218,,FEMALE,FD,Chicago,09-07-2021,2022-05-29,1678.7,GBP,283.72,wire transfer,618,2479.89,ACTIVE,yes,Teacher,1047.74,sara.jackson@outlook.com,Transaction verified by branch Chicago
CUST-2666,TXN769277,24,male,CHECKING,CHI,12/15/20,2023-07-27,4368.16,EUR,1398.69,DEPOSIT,609,13165.56,active,NO,teachr,-1548.02,morgan.jones@yahoo.com,
